molecule_chembl_id,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,bioactivity_class,pIC50
CHEMBL4759108,Fc1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)c(F)c1,343.3370000000001,2.7364000000000006,0.0,6.0,active,7.267606240177032
CHEMBL4765163,CCn1cc(CNCc2c[nH]nc2-c2ccc(-c3ccccc3)cc2)cn1,357.46100000000007,4.249900000000002,2.0,4.0,active,6.455931955649724
CHEMBL281202,Cc1ccc(C(C)C)cc1O,150.221,2.8240200000000013,1.0,1.0,inactive,3.547293773488971
CHEMBL4800270,Cc1cc(S(=O)(=O)Nc2ccccc2O)c(C(C)C)cc1O,321.3980000000001,3.3304200000000024,3.0,4.0,active,5.058488567365597
CHEMBL4797608,Cc1cc(S(=O)(=O)NCc2ccccn2)c(C(C)C)cc1O,320.4140000000001,2.6975200000000013,2.0,4.0,active,5.155522824254319
CHEMBL4762463,Cc1cc(S(=O)(=O)NN)c(C(C)C)cc1O,244.316,0.9760199999999996,3.0,4.0,active,5.0343280287798935
CHEMBL4741157,Cc1cc(S(=O)(=O)Nc2cnccn2)c(C(C)C)cc1O,307.37500000000006,2.414820000000001,2.0,5.0,active,5.134303940083929
CHEMBL4785620,Cc1cc(S(=O)(=O)N2CCOCC2)c(C(C)C)cc1O,299.39199999999994,1.84492,1.0,4.0,active,5.248720896016658
CHEMBL4751237,C[C@@H]1CC[C@@H]2[C@H](C=C[C@@H](C)[C@H]2C(=O)c2c(O)c([C@@]3(O)CC[C@@H](O)[C@H]4O[C@H]43)cn(O)c2=O)C1,445.51200000000017,1.9581,4.0,8.0,inactive,4.4089353929735005
CHEMBL4765084,C[C@@H]1CC[C@@H]2[C@H](C=C[C@@H](C)[C@H]2C(=O)c2c3c(cn(O)c2=O)[C@@]2(O)CC[C@H](O)[C@H](O3)[C@@H]2O)C1,445.5120000000002,1.6069999999999995,4.0,8.0,inactive,4.327902142064283
CHEMBL4752675,CO[C@]1(c2cn(O)c(=O)c(C(=O)[C@@H]3[C@H](C)C=C[C@@H]4C[C@H](C)CC[C@H]43)c2O)CC[C@@H](O)[C@H]2O[C@H]21,459.5390000000003,2.6122000000000005,3.0,8.0,active,6.091514981121351
CHEMBL4759107,C/C=C1\C2C=C(C)CC1(NCC(=O)OC)c1ccc(=O)[nH]c1C2,314.38500000000005,1.8014,2.0,4.0,active,5.173277479831008
CHEMBL4794629,CCCCCCCCCCCCCCCCc1c(C(=O)[O-])ccc[n+]1C,361.57,4.898400000000003,0.0,2.0,inactive,2.6777807052660805
CHEMBL4756653,CCCCCCCCCCCCCCCCc1cc[n+](C)cc1C(=O)[O-],361.5700000000001,4.898400000000004,0.0,2.0,inactive,2.585026652029182
CHEMBL4786519,CCCCCCCCCCCCCCCCc1ccc(C(=O)[O-])c[n+]1C,361.5700000000001,4.898400000000004,0.0,2.0,inactive,2.552841968657781
CHEMBL4760427,CC1=C[C@@H]2Cc3[nH]c(=O)ccc3[C@]3(C1)NCCC[C@H]23,256.349,2.0921000000000003,2.0,2.0,active,5.590066876668706
CHEMBL4762873,O=C(NO)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,329.35900000000004,4.250600000000002,3.0,4.0,active,6.142667503568731
CHEMBL4757035,O=C(NO)c1ccc(Nc2c3ccccc3nc3ccc(F)cc23)cc1,347.34900000000005,4.389700000000002,3.0,4.0,active,6.221848749616356
CHEMBL4753795,COc1cc2nc3ccccc3c(Nc3ccc(C(=O)NO)cc3)c2c(OC)c1OC,419.4370000000002,4.276400000000002,3.0,7.0,active,6.1938200260161125
CHEMBL4750838,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(C(=O)NO)cc3)c2n1,394.8180000000001,4.3076000000000025,3.0,6.0,active,5.033858267260968
CHEMBL4799871,O=C(NO)c1ccc(Nc2c3c(nc4ccccc24)CCCC3)cc1,333.3910000000002,3.976200000000003,3.0,4.0,active,5.705533773838407
CHEMBL4752558,O=C(NO)c1ccc(Nc2ccnc3ccccc23)cc1,279.29900000000004,3.0974000000000013,3.0,4.0,active,6.080921907623926
CHEMBL39677,c1ccc2nc3ccccc3cc2c1,179.22199999999998,3.3880000000000017,0.0,1.0,active,5.164943898279883
CHEMBL32749,COc1cc(/C=C/C(=O)O)ccc1O,194.186,1.4986,2.0,3.0,inactive,4.0
CHEMBL4750360,CCN(C)C(=O)Oc1ccc(/C=C/C(=O)N2CCN(Cc3ccccc3)CC2)cc1,407.5140000000001,3.4947000000000026,0.0,4.0,inactive,4.8297382846050425
CHEMBL4777412,CCN(C)C(=O)Oc1ccc(/C=C/C(=O)N2CCc3ccccc3C2)cc1,364.4450000000001,3.7352000000000025,0.0,3.0,active,5.167491087293763
CHEMBL4776936,CCN(C)C(=O)Oc1ccc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)cc1,406.5260000000001,4.631600000000004,0.0,3.0,inactive,4.567030709125595
CHEMBL4789995,CCN(CC)C(=O)/C=C/c1ccc(OC(=O)N(C)C)c(OC)c1,320.38900000000007,2.637200000000001,0.0,4.0,inactive,4.882728704344236
CHEMBL4800310,CCN(C)C(=O)Oc1ccc(/C=C/C(=O)N(CC)Cc2ccccc2)cc1OC,396.48700000000014,4.207600000000004,0.0,4.0,inactive,4.684029654543083
CHEMBL4748948,COc1cc(/C=C/C(=O)N2CCCCC2)ccc1OC(=O)N(C)C,332.40000000000003,2.7813000000000017,0.0,4.0,active,5.040958607678906
CHEMBL4747710,CCN(C)C(=O)Oc1ccc(/C=C/C(=O)N2CCCCC2)cc1OC,346.42700000000013,3.171400000000002,0.0,4.0,inactive,4.97061622231479
CHEMBL4756176,COc1cc(/C=C/C(=O)N2CCN(Cc3ccccc3)CC2)ccc1OC(=O)N(C)C,423.5130000000002,3.1132000000000017,0.0,5.0,inactive,4.628932137728263
CHEMBL4740081,CCN(CC)C(=O)Oc1ccc(/C=C/C(=O)N2CCN(Cc3ccccc3)CC2)cc1OC,451.5670000000003,3.8934000000000033,0.0,5.0,inactive,4.774690718274137
CHEMBL4741070,COc1cc(/C=C/C(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(C)OC,396.4430000000001,3.285300000000002,0.0,5.0,inactive,4.910094888560602
CHEMBL4759959,COc1cc(/C=C/C(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(C)C,380.4440000000001,3.3537000000000026,0.0,4.0,inactive,4.747146969020107
CHEMBL4793075,CCN(C)C(=O)Oc1ccc(/C=C/C(=O)N2CCc3ccccc3C2)cc1OC,394.4710000000001,3.743800000000003,0.0,4.0,inactive,4.97469413473523
CHEMBL4779514,CCN(CC)C(=O)Oc1ccc(/C=C/C(=O)N2CCc3ccccc3C2)cc1OC,408.4980000000002,4.133900000000004,0.0,4.0,inactive,4.804100347590766
CHEMBL4792013,COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OC(=O)N(C)C,422.5250000000002,4.250100000000004,0.0,4.0,inactive,4.779891911959945
CHEMBL4787165,CCN(C)C(=O)Oc1ccc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)cc1OC,436.5520000000002,4.6402000000000045,0.0,4.0,inactive,4.761953896871205
CHEMBL4753478,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccccc2)CC1,491.6170000000004,3.943500000000003,2.0,7.0,active,5.823908740944319
CHEMBL4787873,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1O,304.331,1.3581,3.0,6.0,inactive,3.0
CHEMBL4752296,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OC1CCN(Cc2ccccc2)CC1,491.6170000000004,3.956600000000003,2.0,7.0,inactive,4.136677139879544
CHEMBL4762721,c1ccc(-c2nnc(Nc3ncccn3)o2)cc1,239.23800000000003,2.2702,1.0,6.0,active,5.689999562814496
CHEMBL4797938,Cc1ccc(-c2nnc(Nc3ncccn3)o2)cc1,253.26500000000004,2.578620000000001,1.0,6.0,active,5.790000026071145
CHEMBL4745154,COc1ccc(-c2nnc(Nc3ncccn3)o2)cc1,269.264,2.2788000000000004,1.0,7.0,active,5.809999051930338
CHEMBL4777427,COc1ccc(-c2nnc(Nc3ncccn3)o2)cc1OC,299.2900000000001,2.2874,1.0,8.0,active,5.720000163638921
CHEMBL4784480,COc1cc(-c2nnc(Nc3ncccn3)o2)cc(OC)c1OC,329.31600000000014,2.2960000000000003,1.0,9.0,active,5.90999956608739
CHEMBL4779792,Oc1ccc(-c2nnc(Nc3ncccn3)o2)cc1,255.23700000000005,1.9758,2.0,7.0,active,5.760000207113128
CHEMBL4764279,Oc1ccccc1-c1nnc(Nc2ncccn2)o1,255.237,1.9758,2.0,7.0,active,5.300000202445418
CHEMBL4760940,c1cnc(Nc2nnc(-c3cccc4ccccc34)o2)nc1,289.29800000000006,3.423400000000001,1.0,6.0,active,6.519993057042849
CHEMBL4755561,Fc1ccc(-c2nnc(Nc3ncccn3)o2)cc1,257.228,2.4093,1.0,6.0,active,5.620000528471499
CHEMBL4791726,Clc1ccc(-c2nnc(Nc3ncccn3)o2)cc1,273.68300000000005,2.9235999999999995,1.0,6.0,active,5.540000226349733
CHEMBL4764422,Brc1ccc(-c2nnc(Nc3ncccn3)o2)cc1,318.134,3.0327,1.0,6.0,active,5.430000267796054
CHEMBL4747146,Brc1cccc(-c2nnc(Nc3ncccn3)o2)c1,318.134,3.0327,1.0,6.0,active,5.480000159330324
CHEMBL4755736,Clc1ccccc1-c1nnc(Nc2ncccn2)o1,273.683,2.9236000000000004,1.0,6.0,active,5.300000202445418
CHEMBL4792100,O=[N+]([O-])c1ccc(-c2nnc(Nc3ncccn3)o2)cc1,284.235,2.1784,1.0,8.0,active,5.300000202445418
CHEMBL4743162,O=[N+]([O-])c1ccccc1-c1nnc(Nc2ncccn2)o1,284.235,2.1784,1.0,8.0,active,5.470000200122707
CHEMBL4796307,C(=N\C1CCN(Cc2ccccc2)C1)\c1ccccc1,264.372,3.3800000000000026,0.0,2.0,active,5.384997385475412
CHEMBL4756650,COc1cccc(/C=N\C2CCN(Cc3ccccc3)C2)c1OC,324.4240000000001,3.3972000000000024,0.0,4.0,inactive,5.0
CHEMBL4745500,COc1cc(/C=N\C2CCN(Cc3ccccc3)C2)cc(OC)c1OC,354.4500000000001,3.405800000000002,0.0,5.0,active,5.108295323760817
CHEMBL4755117,Oc1ccc(/C=N\C2CCN(Cc3ccccc3)C2)cc1,280.371,3.085600000000001,1.0,3.0,active,5.249645911237292
CHEMBL4796199,Oc1ccccc1/C=N\C1CCN(Cc2ccccc2)C1,280.37100000000004,3.085600000000001,1.0,3.0,inactive,5.0
CHEMBL4780232,Oc1ccc(/C=N\C2CCN(Cc3ccccc3)C2)c(O)c1,296.37,2.791200000000001,2.0,4.0,active,5.434270212168873
CHEMBL4756674,Cc1cccc(/C=N\C2CCN(Cc3ccccc3)C2)c1,278.399,3.6884200000000025,0.0,2.0,inactive,5.0
CHEMBL4795118,Cc1ccc(/C=N\C2CCN(Cc3ccccc3)C2)cc1,278.399,3.6884200000000025,0.0,2.0,inactive,5.0
CHEMBL4757415,O=[N+]([O-])c1ccc(/C=N\C2CCN(Cc3ccccc3)C2)cc1,309.369,3.2882000000000025,0.0,4.0,active,5.608888386297197
CHEMBL4792691,FC(F)(F)c1ccc(/C=N\C2CCN(Cc3ccccc3)C2)cc1,332.369,4.398800000000003,0.0,2.0,active,5.983384452442823
CHEMBL4755226,FC(F)(F)Oc1ccc(/C=N\C2CCN(Cc3ccccc3)C2)cc1,348.36800000000005,4.278600000000004,0.0,3.0,active,6.063486257521107
CHEMBL4785769,Clc1ccc(/C=N\C2CCN(Cc3ccccc3)C2)cc1,298.817,4.033400000000003,0.0,2.0,active,5.90622821850127
CHEMBL4797109,Fc1ccc(/C=N\C2CCN(Cc3ccccc3)C2)cc1,282.362,3.5191000000000026,0.0,2.0,active,5.972242795309446
CHEMBL4794000,Brc1ccc(/C=N\C2CCN(Cc3ccccc3)C2)cc1,343.26800000000003,4.142500000000003,0.0,2.0,active,5.885055584287415
CHEMBL4744470,Fc1ccc(/C=N\C2CCN(Cc3ccccc3)C2)c(F)c1,300.35200000000003,3.6582000000000026,0.0,2.0,active,6.015472686656207
CHEMBL4758638,c1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,266.388,3.0507000000000017,1.0,2.0,active,5.9484616094846725
CHEMBL4747185,COc1cccc(CNC2CCN(Cc3ccccc3)C2)c1OC,326.4400000000001,3.0679000000000016,1.0,4.0,active,5.358228529346041
CHEMBL4757216,COc1cc(CNC2CCN(Cc3ccccc3)C2)cc(OC)c1OC,356.4660000000002,3.076500000000002,1.0,5.0,active,5.505149978319906
CHEMBL4764465,Oc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,282.387,2.7563000000000013,2.0,3.0,active,5.757458571701616
CHEMBL4778302,Oc1ccccc1CNC1CCN(Cc2ccccc2)C1,282.387,2.7563000000000013,2.0,3.0,active,5.646276062411051
CHEMBL4756849,Oc1ccc(CNC2CCN(Cc3ccccc3)C2)c(O)c1,298.386,2.461900000000001,3.0,4.0,active,5.817585347565446
CHEMBL4784203,Cc1cccc(CNC2CCN(Cc3ccccc3)C2)c1,280.415,3.3591200000000025,1.0,2.0,inactive,5.0
CHEMBL4763724,Cc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,280.415,3.3591200000000025,1.0,2.0,active,5.194363233694065
CHEMBL4796846,O=[N+]([O-])c1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,311.38500000000005,2.9589000000000016,1.0,4.0,active,6.130181792020672
CHEMBL4761542,FC(F)(F)c1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,334.38500000000005,4.069500000000003,1.0,2.0,active,6.892790030352131
CHEMBL4793341,FC(F)(F)Oc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,350.384,3.949300000000002,1.0,3.0,active,7.236572006437063
CHEMBL4760651,Clc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,300.833,3.704100000000002,1.0,2.0,active,6.749579997691106
CHEMBL4749704,Fc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,284.37800000000004,3.1898000000000017,1.0,2.0,active,6.826813731587726
CHEMBL4741398,Brc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,345.284,3.813200000000003,1.0,2.0,active,6.876148359032914
CHEMBL4752715,Fc1ccc(CNC2CCN(Cc3ccccc3)C2)c(F)c1,302.36800000000005,3.328900000000002,1.0,2.0,active,7.161150909262744
CHEMBL4746231,CS[C@@H](Cn1nnc2cc(C#Cc3ccc(CN4CCOCC4)cc3)ccc21)N(O)C=O,451.5520000000003,2.2,1.0,8.0,active,5.455931955649724
CHEMBL4776397,CS[C@@H](Cn1nnc2cc(C#Cc3ccc(-n4ccnc4CO)cc3)ccc21)N(O)C=O,448.5080000000002,2.0458,2.0,9.0,inactive,4.823908740944319
CHEMBL4758871,CS[C@@H](Cn1nnc2cc(C#Cc3ccc(N4CC5(COC5)C4)cc3)ccc21)N(O)C=O,449.5360000000003,2.2044,1.0,8.0,inactive,4.494850021680094
CHEMBL4786712,CS[C@@H](Cn1nnc2cc(C#Cc3ccc(N4CC5(C4)C[S+]([O-])C5)cc3)ccc21)N(O)C=O,481.6030000000003,1.9365,1.0,8.0,inactive,4.0
CHEMBL4780225,CS[C@@H](Cn1nnc2cc(C#Cc3ccc(N4C[C@H](O)[C@@H](O)C4)cc3)ccc21)N(O)C=O,453.52400000000017,0.9096000000000002,3.0,9.0,inactive,4.657577319177793
CHEMBL4762069,CCN(C)C(=O)Oc1ccc(-c2cc(=O)c3c(O)cc(OC(=O)N(C)CC)cc3o2)cc1,440.4520000000002,4.066600000000003,1.0,7.0,active,5.167491087293763
CHEMBL4789142,CON(C)C(=O)Oc1ccc(-c2cc(=O)c3c(O)cc(OC(=O)N(C)OC)cc3o2)cc1,444.3960000000002,3.149600000000002,1.0,9.0,inactive,4.991399828238082
CHEMBL3621413,COc1ccc2cc3[n+](cc2c1OCc1ccccc1)CCc1cc2c(cc1-3)OCO2.[Br-],412.46500000000026,4.666700000000004,0.0,4.0,active,5.301029995663981
CHEMBL4758460,COc1ccc2cc3[n+](cc2c1OCc1cccc(C)c1)CCc1cc2c(cc1-3)OCO2.[Br-],426.4920000000003,4.975120000000005,0.0,4.0,active,5.136677139879544
CHEMBL4756491,COc1ccc2cc3[n+](cc2c1OCc1ccccc1C)CCc1cc2c(cc1-3)OCO2.[Br-],426.4920000000003,4.975120000000005,0.0,4.0,inactive,4.982966660701219
CHEMBL4745802,COc1ccc2cc3[n+](cc2c1OCc1ccc(C)cc1)CCc1cc2c(cc1-3)OCO2.[Br-],426.49200000000025,4.975120000000005,0.0,4.0,inactive,4.120330794367947
CHEMBL4745328,COc1ccc2cc3[n+](cc2c1OCc1ccc([N+](=O)[O-])cc1)CCc1cc2c(cc1-3)OCO2.[Br-],457.46200000000033,4.574900000000004,0.0,6.0,active,6.00436480540245
CHEMBL4759227,COc1ccc2cc3[n+](cc2c1OCc1cccc([N+](=O)[O-])c1)CCc1cc2c(cc1-3)OCO2.[Br-],457.46200000000033,4.574900000000004,0.0,6.0,active,5.838631997765025
CHEMBL4748939,COC(=O)c1ccc(COc2c(OC)ccc3cc4[n+](cc23)CCc2cc3c(cc2-4)OCO3)cc1.[Br-],470.5010000000003,4.453300000000003,0.0,6.0,active,5.585026652029182
CHEMBL4795843,COc1ccc2cc3[n+](cc2c1OCc1ccc(C#N)cc1)CCc1cc2c(cc1-3)OCO2.[Br-],437.47500000000025,4.5383800000000045,0.0,5.0,active,5.769551078621726
CHEMBL4762943,COc1cccc(COc2c(OC)ccc3cc4[n+](cc23)CCc2cc3c(cc2-4)OCO3)c1.[Br-],442.4910000000002,4.6753000000000045,0.0,5.0,active,5.455931955649724
CHEMBL4762533,COc1ccc(COc2c(OC)ccc3cc4[n+](cc23)CCc2cc3c(cc2-4)OCO3)cc1.[Br-],442.4910000000003,4.6753000000000045,0.0,5.0,active,5.275724130399211
CHEMBL4787418,CCCCN[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCC1CCN(Cc2ccccc2)CC1,460.66600000000034,4.887200000000004,3.0,3.0,inactive,4.5951662833800615
CHEMBL4745688,CCCCN[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCC1CCN(CC2CCN(C)CC2)CC1,481.7290000000005,4.028800000000003,3.0,4.0,inactive,4.527243550682788
CHEMBL4790545,COc1ccc2cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)ccc2c1,402.5380000000001,4.880500000000005,1.0,3.0,active,6.769551078621726
CHEMBL3410089,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(N)=O,318.35800000000006,1.6610999999999998,2.0,6.0,active,6.0
CHEMBL294199,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,305.418,3.789600000000003,2.0,3.0,inactive,3.6989700043360183
CHEMBL4795992,Cn1c(=O)sc2cc(C(=O)CCN3CCN(Cc4ccccc4)CC3)ccc21,395.5280000000001,2.990600000000001,0.0,6.0,active,6.337242168318426
CHEMBL4780148,COc1cc2c(cc1OC)/C(=C/c1ccc(N3CCCCC3)c(O)c1)OC2=O,381.42800000000017,4.068200000000003,1.0,6.0,active,7.301029995663981
CHEMBL4778409,COc1cc2c(cc1OC)/C(=C\c1ccc(N3CCCCC3)c(O)c1)OC2=O,381.42800000000017,4.068200000000003,1.0,6.0,active,7.920818753952375
CHEMBL4761887,CCN(CC)c1cc(/C=C2\OC(=O)c3cc(OC)c(OC)cc32)ccc1O,369.4170000000001,3.9241000000000033,1.0,6.0,active,8.809668301829708
CHEMBL4778167,CCN(CC)c1cc(/C=C2/OC(=O)c3cc(OC)c(OC)cc32)ccc1O,369.4170000000001,3.9241000000000033,1.0,6.0,active,8.892790030352131
CHEMBL4792421,COc1cc2c(cc1OC)/C(=C/c1ccc(O)c(N3CCCCC3)c1)OC2=O,381.4280000000003,4.068200000000003,1.0,6.0,active,8.210419287835574
CHEMBL4757683,COc1cc2c(cc1OC)/C(=C\c1ccc(O)c(N3CCCCC3)c1)OC2=O,381.4280000000003,4.068200000000003,1.0,6.0,active,8.471083299722345
CHEMBL4754171,O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1ccccc1)[C@@]21CSc2ccccc2C1=O,483.6140000000002,4.951700000000005,0.0,6.0,inactive,4.890759031411797
CHEMBL4763528,CN1C[C@@H](c2cccs2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,445.5650000000002,4.570100000000004,0.0,6.0,inactive,4.674484336636851
CHEMBL4799570,CN1C[C@@H](c2cccc(F)c2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,457.5260000000002,4.647700000000004,0.0,5.0,inactive,4.60977163753087
CHEMBL4747183,COc1ccc([C@@H]2CN(C)C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,469.5620000000002,4.517200000000004,0.0,6.0,active,5.935542010773082
CHEMBL4797045,Cc1ccc([C@@H]2CN(C)C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,453.5630000000002,4.817020000000004,0.0,5.0,active,5.180456064458132
CHEMBL4800067,CN1C[C@@H](c2ccccc2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,439.5360000000002,4.508600000000004,0.0,5.0,inactive,4.953895212753961
CHEMBL4791351,CN1C[C@@H](c2ccc(F)cc2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,457.5260000000002,4.647700000000004,0.0,5.0,inactive,4.632271453913024
CHEMBL4796696,COc1cc2c(cc1O)CCC(C)(CCN)O2,237.29899999999992,1.8333,2.0,4.0,inactive,3.995678626217357
CHEMBL4750190,COCCn1cnc2cc(NC(=O)c3ccccc3)cc(C(=O)NCc3cc(F)cc(F)c3)c21,464.4720000000002,4.143200000000003,2.0,5.0,active,6.920818753952375
CHEMBL4776765,O=c1ccoc2ccc(OCCCCN3CCCCC3)cc12,301.386,3.4379000000000026,0.0,4.0,active,5.253365801062421
CHEMBL4781384,O=c1ccoc2ccc(OCCCCCN3CCOCC3)cc12,317.38500000000005,2.674300000000001,0.0,5.0,inactive,4.016824927962187
CHEMBL4754186,O=c1ccoc2ccc(OCCCN3CCCCCC3)cc12,301.386,3.4379000000000026,0.0,4.0,inactive,4.97469413473523
CHEMBL4780719,O=c1ccoc2ccc(OCCCCN3CCCC3)cc12,287.359,3.0478000000000014,0.0,4.0,active,5.42712839779952
CHEMBL4778990,O=c1ccoc2ccc(OCCCCCN3CCCC3)cc12,301.386,3.4379000000000026,0.0,4.0,active,5.142667503568732
CHEMBL4778747,O=c1ccoc2ccc(OCCCN3CCCCC3)cc12,287.359,3.0478000000000014,0.0,4.0,inactive,4.798602875679548
CHEMBL4744490,CCN(C)C(=O)Oc1cccc(CNCCc2c[nH]c3cc(F)ccc23)c1,369.44,4.089800000000002,2.0,3.0,inactive,4.782516055786093
CHEMBL4761198,CCN(C)C(=O)Oc1cccc(CNCCc2c[nH]c3cc(F)ccc23)c1.O=C(O)/C=C/C(=O)O,369.44,4.089800000000002,2.0,3.0,inactive,4.75559916619863
CHEMBL4755324,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)cc3)CC2)nc1-c1ccccc1,481.57800000000026,2.72182,1.0,8.0,active,6.698970004336019
CHEMBL4759595,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(F)c3)CC2)nc1-c1ccccc1,499.56800000000027,2.860920000000001,1.0,8.0,active,6.698970004336019
CHEMBL4793290,CS(=O)(=O)[O-].CS(=O)(=O)[O-].NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1,288.307,-0.1995999999999986,2.0,4.0,inactive,3.196542884351586
CHEMBL590824,CS(=O)(=O)[O-].CS(=O)(=O)[O-].O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1,288.307,0.5096,2.0,5.0,inactive,2.663740447985807
CHEMBL4749209,Cc1cc(/C=N/O)c(O)c(CN2CCN(c3ccncc3)CC2)c1,326.40000000000003,2.2259200000000003,2.0,6.0,inactive,3.315154638355588
CHEMBL4758307,O/N=C/c1cc(Cl)cc(CN2CCN(c3ccncc3)CC2)c1O,346.8180000000001,2.5709000000000013,2.0,6.0,inactive,3.5816987086802543
CHEMBL4753561,Cc1cc(/C=N/O)c(O)c(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1,418.50000000000006,3.378120000000001,4.0,8.0,inactive,2.2882771081727653
CHEMBL4796213,O=S(=O)(Nc1nccs1)c1ccc(NCc2cc(Cl)cc(/C=N/O)c2O)cc1,438.91800000000006,3.7231000000000014,4.0,8.0,inactive,2.3690638809358084
CHEMBL4783438,Cc1cc(/C=N/O)c(O)c(CN2CCC(n3c(=O)[nH]c4cc(Cl)ccc43)CC2)c1,414.8930000000001,3.642220000000002,3.0,6.0,inactive,2.720105019988362
CHEMBL4778694,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(Cc2cc(Cl)cc(/C=N/O)c2O)CC1,435.3110000000001,3.9872000000000014,3.0,6.0,inactive,2.3821612522829967
CHEMBL4796014,Cc1cc(/C=N/O)c(O)c(CNc2ccc(-n3cccn3)cc2)c1,322.368,3.306520000000001,3.0,6.0,inactive,2.497163361378997
CHEMBL4751296,O/N=C/c1cc(Cl)cc(CNc2ccc(-n3cccn3)cc2)c1O,342.78600000000006,3.6515000000000017,3.0,6.0,inactive,2.517841304588724
CHEMBL4779687,Cc1cc(/C=N/O)c(O)c(CNc2ncccc2OCc2ccccc2)c1,363.4170000000001,4.094820000000002,3.0,6.0,inactive,4.014573525916998
CHEMBL4752528,O/N=C/c1cc(Cl)cc(CNc2ncccc2OCc2ccccc2)c1O,383.83500000000015,4.439800000000003,3.0,6.0,inactive,3.0830199526796176
CHEMBL4764015,Cc1cc(/C=N/O)c(O)c(CNc2ccc(N3CCOCC3=O)cc2)c1,355.3940000000001,2.48402,3.0,6.0,inactive,2.2753146117626404
CHEMBL4754173,O=C1COCCN1c1ccc(NCc2cc(Cl)cc(/C=N/O)c2O)cc1,375.81200000000007,2.8290000000000006,3.0,6.0,inactive,2.379135524734879
CHEMBL4785155,Cc1cc(/C=N/O)c(O)c(CNc2ccc(N3CCOCC3)c(F)c2)c1,359.4010000000001,3.0965200000000017,3.0,6.0,inactive,2.485585079419631
CHEMBL4763394,O/N=C/c1cc(Cl)cc(CNc2ccc(N3CCOCC3)c(F)c2)c1O,379.8190000000002,3.441500000000002,3.0,6.0,inactive,2.227898430722988
CHEMBL4752879,Cc1cc(/C=N/O)c(O)c(CNc2ccc(Cn3cncn3)cc2)c1,337.383,2.760620000000001,3.0,7.0,inactive,2.487449007095789
CHEMBL4786658,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(C)CC3)cc1)C2,378.4720000000002,3.2780000000000022,0.0,5.0,active,6.494850021680094
CHEMBL4800260,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4ccccc4)CC3)cc1)C2.[Cl-],469.6050000000003,4.993000000000005,0.0,4.0,active,6.431798275933005
CHEMBL4784191,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4ccccn4)CC3)cc1)C2.[Cl-],470.5930000000003,4.388000000000004,0.0,5.0,active,6.42021640338319
CHEMBL4794690,CCC[N+]1(C)CCN(c2ccc(/C=C3\Cc4cc(OC)c(OC)cc4C3=O)cc2)CC1.[Br-],421.56100000000026,4.202800000000003,0.0,4.0,active,5.667561540084395
